pickup_datetime,dropoff_datetime,trip_distance,fare_amount,pickup_location_id,dropoff_location_id,vendor_id,duracion_minutos,velocidad_mph
2022-09-13 15:34:22+00:00,2022-09-13 15:57:48+00:00,3.27,16.5,74,238,2,23.433333333333334,8.372688477951636
2022-09-14 08:44:53+00:00,2022-09-14 09:04:12+00:00,4.44,16.5,75,137,2,19.316666666666663,13.791199309749786
2022-09-14 08:19:19+00:00,2022-09-14 08:42:32+00:00,2.85,16.5,75,162,2,23.216666666666665,7.365398420674803
2022-09-15 12:48:52+00:00,2022-09-15 13:11:07+00:00,3.46,16.5,43,48,2,22.25,9.330337078651684
2022-09-15 15:45:05+00:00,2022-09-15 16:09:30+00:00,2.79,16.5,166,263,2,24.416666666666668,6.855972696245734
2022-09-16 09:16:38+00:00,2022-09-16 09:35:23+00:00,4.32,16.5,152,237,2,18.75,13.824000000000002
2022-09-17 11:03:09+00:00,2022-09-17 11:16:26+00:00,5.01,16.5,244,239,2,13.283333333333331,22.62986198243413
2022-09-17 14:35:03+00:00,2022-09-17 14:58:30+00:00,3.46,16.5,74,239,2,23.45,8.852878464818764
2022-09-18 15:50:06+00:00,2022-09-18 16:12:45+00:00,3.62,16.5,43,48,2,22.65,9.589403973509937
2022-09-20 13:22:01+00:00,2022-09-20 13:43:33+00:00,3.34,16.5,166,237,2,21.53333333333333,9.306501547987615
2022-09-21 07:54:36+00:00,2022-09-21 08:17:57+00:00,3.34,16.5,74,142,2,23.35,8.582441113490363
2022-09-21 09:04:20+00:00,2022-09-21 09:29:40+00:00,2.45,16.5,75,229,2,25.33333333333333,5.802631578947369
2022-09-22 08:50:50+00:00,2022-09-22 09:13:24+00:00,3.44,16.5,74,239,2,22.566666666666663,9.146233382570164
2022-09-22 11:32:11+00:00,2022-09-22 11:56:47+00:00,2.9,16.5,41,237,2,24.6,7.073170731707316
2022-09-22 11:18:29+00:00,2022-09-22 11:41:00+00:00,3.48,16.5,166,237,2,22.516666666666666,9.273131014063656
2022-09-23 10:05:31+00:00,2022-09-23 10:29:18+00:00,3.18,16.5,74,141,2,23.78333333333333,8.022424667133848
2022-09-23 15:27:46+00:00,2022-09-23 15:44:42+00:00,4.2,16.5,166,142,2,16.933333333333334,14.88188976377953
2022-09-24 07:33:57+00:00,2022-09-24 07:57:34+00:00,2.4,16.5,74,262,1,23.616666666666667,6.097388849682427
2022-09-24 09:48:50+00:00,2022-09-24 10:10:24+00:00,4.21,16.5,7,141,2,21.566666666666663,11.712519319938176
2022-09-25 07:48:49+00:00,2022-09-25 08:05:08+00:00,5.01,16.5,75,79,2,16.316666666666666,18.42288049029622
2022-09-25 09:29:19+00:00,2022-09-25 09:47:03+00:00,4.2,16.5,75,143,2,17.733333333333334,14.210526315789474
2022-09-26 07:40:34+00:00,2022-09-26 07:56:24+00:00,4.48,16.5,152,236,2,15.833333333333334,16.97684210526316
2022-09-26 08:51:05+00:00,2022-09-26 09:11:27+00:00,4.07,16.5,75,234,2,20.366666666666667,11.990180032733225
2022-09-27 08:10:01+00:00,2022-09-27 08:24:38+00:00,4.88,16.5,116,50,2,14.616666666666667,20.03192702394527
2022-09-27 10:28:17+00:00,2022-09-27 10:51:19+00:00,3.11,16.5,74,239,2,23.03333333333333,8.101302460202605
2022-09-27 15:14:57+00:00,2022-09-27 15:38:40+00:00,3.29,16.5,74,239,2,23.716666666666665,8.323260716795504
2022-09-28 10:57:59+00:00,2022-09-28 11:21:35+00:00,3.77,16.5,74,140,2,23.6,9.584745762711863
2022-09-28 14:43:59+00:00,2022-09-28 14:59:03+00:00,4.7,16.5,244,239,2,15.066666666666666,18.716814159292035
2022-09-29 09:44:16+00:00,2022-09-29 10:09:00+00:00,3.35,16.5,75,164,2,24.73333333333333,8.126684636118599
2022-09-29 09:17:48+00:00,2022-09-29 09:43:01+00:00,3.01,16.5,75,161,2,25.216666666666665,7.161929940515532
2022-09-29 13:16:13+00:00,2022-09-29 13:30:34+00:00,4.74,16.5,244,238,2,14.35,19.818815331010452
2022-09-12 15:56:17+00:00,2022-09-12 16:20:24+00:00,2.7,16.5,24,151,2,24.116666666666667,6.717346233586731
2022-09-26 14:25:52+00:00,2022-09-26 14:48:49+00:00,3.26,16.5,74,244,2,22.95,8.522875816993464
2022-09-04 09:05:40+00:00,2022-09-04 09:21:21+00:00,4.89,16.5,41,243,2,15.683333333333334,18.707757704569605
2022-09-10 16:56:47+00:00,2022-09-10 17:17:07+00:00,4.0,16.5,75,116,2,20.33333333333333,11.80327868852459
2022-09-12 14:12:12+00:00,2022-09-12 14:34:40+00:00,3.11,16.5,83,145,2,22.466666666666665,8.305637982195845
2022-09-13 08:26:20+00:00,2022-09-13 08:43:31+00:00,4.76,16.5,41,243,2,17.183333333333334,16.620756547041704
2022-09-14 13:30:17+00:00,2022-09-14 13:42:58+00:00,4.97,16.5,95,138,2,12.683333333333334,23.511169513797636
2022-09-16 16:47:22+00:00,2022-09-16 17:11:06+00:00,3.33,16.5,41,247,2,23.73333333333333,8.418539325842698
2022-09-18 08:08:32+00:00,2022-09-18 08:24:18+00:00,4.78,16.5,41,243,2,15.766666666666667,18.190274841437635
2022-09-23 18:00:04+00:00,2022-09-23 18:21:18+00:00,3.76,16.5,244,151,2,21.23333333333333,10.624803767660907
2022-09-24 12:45:16+00:00,2022-09-24 12:56:26+00:00,5.34,16.5,130,132,2,11.166666666666666,28.69253731343284
2022-09-27 12:10:33+00:00,2022-09-27 12:28:41+00:00,4.0,16.5,74,243,2,18.133333333333333,13.235294117647058
2022-09-28 13:06:26+00:00,2022-09-28 13:32:16+00:00,2.85,16.5,193,193,2,25.83333333333333,6.619354838709678
2022-09-30 10:48:48+00:00,2022-09-30 11:06:03+00:00,4.78,16.5,41,243,2,17.25,16.626086956521743
2022-09-11 14:02:00+00:00,2022-09-11 14:21:00+00:00,3.14,16.5,62,106,2,19.0,9.915789473684212
2022-09-03 17:33:30+00:00,2022-09-03 17:55:49+00:00,3.8,16.5,74,142,1,22.316666666666663,10.216579536967885
2022-09-05 09:50:23+00:00,2022-09-05 10:09:12+00:00,3.88,16.5,260,140,2,18.816666666666663,12.37201062887511
2022-09-05 13:57:18+00:00,2022-09-05 14:18:39+00:00,3.93,16.5,166,163,2,21.35,11.04449648711944
2022-09-06 08:03:02+00:00,2022-09-06 08:25:20+00:00,3.95,16.5,74,142,2,22.3,10.62780269058296
2022-09-06 10:46:58+00:00,2022-09-06 11:11:42+00:00,3.23,16.5,74,238,2,24.73333333333333,7.835579514824798
2022-09-08 15:28:55+00:00,2022-09-08 15:54:54+00:00,2.59,16.5,75,140,2,25.98333333333333,5.980756895445798
2022-09-08 15:42:50+00:00,2022-09-08 16:06:49+00:00,3.22,16.5,43,48,2,23.98333333333333,8.055594162612925
2022-09-14 08:52:31+00:00,2022-09-14 09:14:53+00:00,3.37,16.5,41,237,2,22.366666666666667,9.040238450074517
2022-09-14 15:35:38+00:00,2022-09-14 16:01:54+00:00,2.04,16.5,75,237,2,26.266666666666666,4.659898477157361
2022-09-18 19:01:00+00:00,2022-09-18 19:22:06+00:00,3.86,16.5,74,166,2,21.1,10.976303317535544
2022-09-20 15:32:54+00:00,2022-09-20 15:56:28+00:00,3.21,16.5,74,140,2,23.566666666666663,8.172560113154173
2022-09-29 15:30:00+00:00,2022-09-29 15:54:10+00:00,3.0,16.5,74,238,2,24.166666666666668,7.448275862068965
2022-09-21 08:04:01+00:00,2022-09-21 08:30:09+00:00,2.3,16.5,75,43,1,26.133333333333333,5.280612244897959
2022-09-08 13:06:54+00:00,2022-09-08 13:32:46+00:00,2.57,16.5,97,17,2,25.866666666666667,5.961340206185566
2022-09-22 08:24:48+00:00,2022-09-22 08:39:15+00:00,5.11,16.5,74,7,2,14.45,21.21799307958478
2022-09-08 17:53:55+00:00,2022-09-08 18:17:20+00:00,3.57,16.5,102,157,2,23.416666666666668,9.147330960854092
2022-09-03 00:21:32+00:00,2022-09-03 00:38:50+00:00,4.44,16.5,66,37,2,17.3,15.39884393063584
2022-09-03 23:56:36+00:00,2022-09-04 00:13:24+00:00,4.72,16.5,66,37,2,16.8,16.857142857142854
2022-09-03 23:30:36+00:00,2022-09-03 23:45:07+00:00,4.67,16.5,82,256,2,14.516666666666667,19.30195177956372
2022-09-04 20:55:11+00:00,2022-09-04 21:07:51+00:00,5.13,16.5,95,131,2,12.666666666666666,24.3
2022-09-04 22:21:20+00:00,2022-09-04 22:41:39+00:00,3.64,16.5,33,37,2,20.316666666666663,10.749794913863823
2022-09-08 02:10:14+00:00,2022-09-08 02:28:08+00:00,4.45,16.5,256,106,2,17.9,14.91620111731844
2022-09-10 00:27:28+00:00,2022-09-10 00:47:29+00:00,4.33,16.5,80,188,2,20.016666666666666,12.979184013322232
2022-09-10 22:38:51+00:00,2022-09-10 22:56:11+00:00,4.46,16.5,166,243,2,17.333333333333332,15.43846153846154
2022-09-11 01:17:50+00:00,2022-09-11 01:31:08+00:00,5.16,16.5,112,33,2,13.3,23.278195488721803
2022-09-11 21:12:58+00:00,2022-09-11 21:36:07+00:00,3.7,16.5,74,244,2,23.15,9.58963282937365
2022-09-11 22:58:27+00:00,2022-09-11 23:12:59+00:00,5.27,16.5,83,256,2,14.533333333333331,21.756880733944957
2022-09-12 21:25:54+00:00,2022-09-12 21:37:29+00:00,5.32,16.5,93,260,2,11.583333333333334,27.5568345323741
2022-09-17 22:33:56+00:00,2022-09-17 22:51:01+00:00,4.8,16.5,66,112,2,17.083333333333332,16.858536585365854
2022-09-19 22:27:00+00:00,2022-09-19 22:41:56+00:00,4.61,16.5,74,243,2,14.933333333333334,18.52232142857143
2022-09-20 22:09:26+00:00,2022-09-20 22:21:59+00:00,5.17,16.5,95,131,2,12.55,24.717131474103585
2022-09-22 21:16:11+00:00,2022-09-22 21:40:41+00:00,3.02,16.5,65,188,2,24.5,7.395918367346939
2022-09-23 21:10:11+00:00,2022-09-23 21:30:28+00:00,4.41,16.5,130,191,2,20.28333333333333,13.045193097781429
2022-09-23 23:58:18+00:00,2022-09-24 00:16:28+00:00,4.38,16.5,82,70,2,18.166666666666668,14.466055045871558
2022-09-24 01:17:56+00:00,2022-09-24 01:35:43+00:00,4.5,16.5,82,129,2,17.783333333333335,15.182755388940954
2022-09-26 00:34:19+00:00,2022-09-26 00:56:08+00:00,3.21,16.5,74,244,2,21.816666666666663,8.828113063407182
2022-09-26 21:27:21+00:00,2022-09-26 21:39:11+00:00,5.1,16.5,74,243,2,11.833333333333334,25.85915492957746
2022-09-26 21:10:24+00:00,2022-09-26 21:30:22+00:00,3.96,16.5,97,61,2,19.966666666666665,11.899833055091822
2022-09-29 22:15:41+00:00,2022-09-29 22:29:04+00:00,5.03,16.5,33,80,2,13.383333333333333,22.55043586550436
2022-09-01 19:46:09+00:00,2022-09-01 20:01:22+00:00,4.9,16.5,244,238,2,15.216666666666669,19.32092004381161
2022-09-04 00:23:47+00:00,2022-09-04 00:42:27+00:00,2.97,16.5,74,186,2,18.666666666666668,9.546428571428573
2022-09-04 20:52:56+00:00,2022-09-04 21:12:13+00:00,4.8,16.5,179,137,2,19.28333333333333,14.935177182368191
2022-09-04 21:34:17+00:00,2022-09-04 21:53:31+00:00,4.57,16.5,75,234,2,19.23333333333333,14.256499133448871
2022-09-10 03:26:34+00:00,2022-09-10 03:42:29+00:00,4.52,16.5,112,79,2,15.916666666666666,17.038743455497382
2022-09-10 22:57:05+00:00,2022-09-10 23:17:28+00:00,4.46,16.5,41,162,2,20.383333333333333,13.128372853638597
2022-09-11 00:18:17+00:00,2022-09-11 00:39:55+00:00,3.22,16.5,66,148,2,21.633333333333333,8.930662557781202
2022-09-11 21:26:56+00:00,2022-09-11 21:49:02+00:00,3.71,16.5,66,79,2,22.1,10.072398190045249
2022-09-13 21:00:20+00:00,2022-09-13 21:20:57+00:00,4.08,16.5,166,141,2,20.616666666666667,11.873888439773644
2022-09-14 23:27:34+00:00,2022-09-14 23:42:23+00:00,4.94,16.5,244,238,2,14.816666666666666,20.004499437570303
2022-09-16 22:32:13+00:00,2022-09-16 22:55:56+00:00,3.93,16.5,179,233,2,23.716666666666665,9.94237526352776
2022-09-19 20:42:39+00:00,2022-09-19 21:02:10+00:00,4.15,16.5,75,170,2,19.516666666666666,12.758326216908626
2022-09-20 23:07:47+00:00,2022-09-20 23:27:45+00:00,4.33,16.5,66,90,2,19.966666666666665,13.011686143572623
2022-09-22 20:24:59+00:00,2022-09-22 20:46:17+00:00,3.83,16.5,166,141,2,21.3,10.788732394366196
2022-09-23 21:18:19+00:00,2022-09-23 21:33:07+00:00,4.86,16.5,244,238,2,14.8,19.7027027027027
2022-09-24 21:54:51+00:00,2022-09-24 22:16:22+00:00,3.77,16.5,74,142,2,21.516666666666666,10.512780790085204
2022-09-27 20:56:23+00:00,2022-09-27 21:09:02+00:00,4.97,16.5,244,239,2,12.65,23.573122529644262
2022-09-08 12:44:10+00:00,2022-09-08 13:07:55+00:00,3.42,16.5,47,244,2,23.75,8.64
2022-09-08 13:08:29+00:00,2022-09-08 13:31:54+00:00,3.0,16.5,244,47,2,23.416666666666668,7.686832740213523
2022-09-18 18:39:16+00:00,2022-09-18 18:53:09+00:00,5.32,16.5,130,218,2,13.883333333333333,22.991596638655466
2022-09-29 10:29:26+00:00,2022-09-29 10:42:51+00:00,5.25,16.5,130,219,2,13.416666666666666,23.47826086956522
2022-09-10 12:43:53+00:00,2022-09-10 13:02:24+00:00,4.29,16.5,95,216,2,18.516666666666666,13.9009900990099
2022-09-06 00:42:05+00:00,2022-09-06 00:59:46+00:00,4.63,16.5,130,191,2,17.683333333333334,15.70970782280867
2022-09-17 04:16:49+00:00,2022-09-17 04:29:50+00:00,4.89,16.5,256,52,2,13.016666666666667,22.54033290653009
2022-09-25 22:12:16+00:00,2022-09-25 22:29:19+00:00,4.58,16.5,260,112,2,17.05,16.117302052785924
2022-09-29 11:05:32+00:00,2022-09-29 11:29:55+00:00,3.29,16.5,260,179,2,24.383333333333333,8.095693779904307
2022-09-15 09:42:30+00:00,2022-09-15 10:05:00+00:00,4.14,16.5,42,237,2,22.5,11.04
2022-09-01 17:10:56+00:00,2022-09-01 17:34:50+00:00,3.4,16.5,75,69,2,23.9,8.535564853556485
2022-09-02 12:43:15+00:00,2022-09-02 13:05:30+00:00,3.44,16.5,95,130,2,22.25,9.276404494382025
2022-09-02 17:13:08+00:00,2022-09-02 17:37:11+00:00,3.75,16.5,74,244,2,24.05,9.355509355509357
2022-09-05 19:25:21+00:00,2022-09-05 19:43:23+00:00,4.58,16.5,130,102,2,18.03333333333333,15.238447319778189
2022-09-05 19:31:13+00:00,2022-09-05 19:46:13+00:00,4.92,16.5,260,255,2,15.0,19.68
2022-09-06 16:35:46+00:00,2022-09-06 16:58:34+00:00,3.2,16.5,130,258,2,22.8,8.421052631578947
2022-09-06 18:38:06+00:00,2022-09-06 18:53:50+00:00,5.01,16.5,134,216,2,15.733333333333333,19.10593220338983
2022-09-07 17:17:20+00:00,2022-09-07 17:42:10+00:00,2.77,16.5,75,168,2,24.83333333333333,6.69261744966443
2022-09-08 19:46:26+00:00,2022-09-08 20:08:29+00:00,3.9,16.5,95,92,2,22.05,10.612244897959185
2022-09-13 13:11:45+00:00,2022-09-13 13:32:57+00:00,4.34,16.5,75,47,2,21.2,12.283018867924527
2022-09-13 16:05:58+00:00,2022-09-13 16:26:34+00:00,4.32,16.5,95,216,2,20.6,12.58252427184466
2022-09-13 16:43:21+00:00,2022-09-13 17:05:42+00:00,3.88,16.5,166,243,2,22.35,10.416107382550337
2022-09-13 18:48:52+00:00,2022-09-13 19:09:04+00:00,4.41,16.5,75,47,2,20.2,13.0990099009901
2022-09-13 19:04:13+00:00,2022-09-13 19:19:13+00:00,5.2,16.5,155,124,1,15.0,20.8
2022-09-14 17:05:12+00:00,2022-09-14 17:29:50+00:00,2.75,16.5,116,74,2,24.633333333333333,6.698240866035182
2022-09-16 16:24:51+00:00,2022-09-16 16:41:25+00:00,4.95,16.5,134,216,2,16.566666666666666,17.927565392354126
2022-09-16 17:14:25+00:00,2022-09-16 17:41:57+00:00,1.51,16.5,41,41,2,27.53333333333333,3.290556900726392
2022-09-16 19:37:35+00:00,2022-09-16 20:02:07+00:00,3.16,16.5,92,57,2,24.53333333333333,7.728260869565217
2022-09-19 16:59:33+00:00,2022-09-19 17:33:42+00:00,4.93,16.5,260,260,2,34.15,8.661786237188872
2022-09-19 17:18:52+00:00,2022-09-19 17:43:15+00:00,3.0,16.5,75,247,1,24.383333333333333,7.382091592617909
2022-09-19 17:58:55+00:00,2022-09-19 18:16:42+00:00,4.36,16.5,130,218,2,17.783333333333335,14.710402999062792
2022-09-20 16:28:46+00:00,2022-09-20 16:51:50+00:00,3.7,16.5,95,92,2,23.066666666666663,9.6242774566474
2022-09-20 18:31:03+00:00,2022-09-20 18:51:50+00:00,4.16,16.5,260,160,2,20.78333333333333,12.00962309542903
2022-09-21 16:16:00+00:00,2022-09-21 16:41:16+00:00,2.77,16.5,74,244,2,25.266666666666666,6.577836411609499
2022-09-21 16:28:04+00:00,2022-09-21 16:48:07+00:00,3.96,16.5,130,216,2,20.05,11.850374064837904
2022-09-21 17:21:22+00:00,2022-09-21 17:46:47+00:00,2.49,16.5,244,119,2,25.416666666666668,5.878032786885247
2022-09-22 16:08:21+00:00,2022-09-22 16:27:00+00:00,4.53,16.5,134,216,2,18.65,14.573726541554963
2022-09-22 19:10:18+00:00,2022-09-22 19:33:20+00:00,3.3,16.5,65,256,2,23.03333333333333,8.596237337192473
2022-09-23 17:48:31+00:00,2022-09-23 18:09:33+00:00,3.86,16.5,260,138,2,21.03333333333333,11.01109350237718
2022-09-23 18:15:49+00:00,2022-09-23 18:39:15+00:00,3.67,16.5,82,138,2,23.433333333333334,9.396870554765291
2022-09-23 18:42:40+00:00,2022-09-23 19:11:12+00:00,2.12,16.5,173,82,2,28.53333333333333,4.457943925233645
2022-09-26 17:57:48+00:00,2022-09-26 18:09:23+00:00,4.93,16.5,11,210,2,11.583333333333334,25.53669064748201
2022-09-26 18:25:16+00:00,2022-09-26 18:41:34+00:00,4.92,16.5,95,198,2,16.3,18.11042944785276
2022-09-27 18:16:04+00:00,2022-09-27 18:28:43+00:00,4.95,16.5,74,127,2,12.65,23.47826086956522
2022-09-28 16:40:15+00:00,2022-09-28 17:05:15+00:00,2.5,16.5,42,74,2,25.0,6.0
2022-09-28 17:43:08+00:00,2022-09-28 17:56:46+00:00,4.81,16.5,196,226,2,13.633333333333333,21.16870415647921
2022-09-28 18:15:55+00:00,2022-09-28 18:32:44+00:00,4.53,16.5,244,241,2,16.816666666666666,16.162537165510408
2022-09-28 21:36:47+00:00,2022-09-28 21:52:34+00:00,4.72,16.5,196,7,2,15.783333333333331,17.942977824709608
2022-09-29 17:03:48+00:00,2022-09-29 17:27:35+00:00,3.2,16.5,65,62,2,23.78333333333333,8.072880168185003
2022-09-29 19:55:09+00:00,2022-09-29 20:19:32+00:00,2.78,16.5,166,166,2,24.383333333333333,6.8407382091592615
2022-09-29 19:40:11+00:00,2022-09-29 20:01:03+00:00,3.63,16.5,244,151,2,20.866666666666667,10.437699680511182
2022-09-30 16:38:08+00:00,2022-09-30 17:01:58+00:00,3.28,16.5,75,116,2,23.83333333333333,8.257342657342658
2022-09-21 10:01:22+00:00,2022-09-21 10:19:02+00:00,4.3,16.5,74,244,1,17.666666666666668,14.603773584905658
2022-09-17 15:26:31+00:00,2022-09-17 15:50:00+00:00,3.41,16.5,74,239,2,23.48333333333333,8.712562100780696
2022-09-24 08:48:50+00:00,2022-09-24 09:05:08+00:00,4.63,16.5,95,92,2,16.3,17.042944785276074
2022-09-19 11:35:31+00:00,2022-09-19 11:58:54+00:00,2.86,16.5,74,238,2,23.383333333333333,7.33856022808268
2022-09-14 16:28:57+00:00,2022-09-14 16:54:10+00:00,2.99,16.5,65,62,2,25.216666666666665,7.114342366159948
2022-09-23 11:54:17+00:00,2022-09-23 12:19:35+00:00,2.53,16.5,25,195,2,25.3,5.999999999999999
2022-09-28 14:52:11+00:00,2022-09-28 15:15:07+00:00,3.33,16.5,33,190,2,22.933333333333334,8.712209302325581
2022-09-07 21:38:12+00:00,2022-09-07 21:55:56+00:00,4.27,16.5,66,80,2,17.733333333333334,14.44736842105263
2022-09-02 00:43:20+00:00,2022-09-02 00:59:20+00:00,4.91,16.5,264,264,2,16.0,18.4125
2022-09-02 13:45:17+00:00,2022-09-02 14:03:57+00:00,4.57,16.5,75,137,2,18.666666666666668,14.689285714285717
2022-09-05 20:14:12+00:00,2022-09-05 20:34:04+00:00,4.39,16.5,260,112,2,19.866666666666667,13.258389261744965
2022-09-11 01:39:52+00:00,2022-09-11 01:55:42+00:00,4.47,16.5,112,65,2,15.833333333333334,16.93894736842105
2022-09-14 21:20:57+00:00,2022-09-14 21:34:53+00:00,5.0,16.5,93,7,2,13.933333333333334,21.5311004784689
2022-09-25 00:36:10+00:00,2022-09-25 00:55:54+00:00,4.41,16.5,130,191,2,19.73333333333333,13.408783783783784
2022-09-21 16:48:15+00:00,2022-09-21 17:13:20+00:00,3.14,16.5,75,143,2,25.08333333333333,7.510963455149502
2022-09-29 17:44:35+00:00,2022-09-29 18:06:38+00:00,3.78,16.5,41,142,2,22.05,10.285714285714285
2022-09-30 17:51:49+00:00,2022-09-30 18:05:53+00:00,4.82,16.5,244,238,2,14.066666666666666,20.55924170616114
2022-09-07 17:49:04+00:00,2022-09-07 18:13:46+00:00,2.98,16.5,43,161,2,24.7,7.238866396761133
2022-09-28 23:32:17+00:00,2022-09-28 23:43:49+00:00,5.44,16.5,244,143,2,11.533333333333331,28.300578034682086
2022-09-01 08:25:13+00:00,2022-09-01 08:48:35+00:00,3.49,16.5,41,162,2,23.366666666666667,8.96148359486448
2022-09-04 12:02:42+00:00,2022-09-04 12:19:49+00:00,4.45,16.5,42,163,2,17.116666666666667,15.598831548198635
2022-09-04 11:53:15+00:00,2022-09-04 12:14:06+00:00,4.2,16.5,42,237,2,20.85,12.086330935251798
2022-09-05 01:30:20+00:00,2022-09-05 01:45:38+00:00,5.14,16.5,74,48,2,15.3,20.15686274509804
2022-09-05 09:20:00+00:00,2022-09-05 09:37:54+00:00,4.69,16.5,7,141,2,17.9,15.720670391061455
2022-09-09 09:43:14+00:00,2022-09-09 10:07:00+00:00,3.08,16.5,74,262,2,23.766666666666666,7.775596072931277
2022-09-10 06:43:34+00:00,2022-09-10 06:58:03+00:00,4.7,16.5,75,100,2,14.483333333333333,19.47065592635213
2022-09-15 08:39:36+00:00,2022-09-15 09:03:25+00:00,2.96,16.5,41,140,2,23.816666666666663,7.456962911126662
2022-09-17 12:50:46+00:00,2022-09-17 13:07:25+00:00,4.39,16.5,244,238,2,16.65,15.81981981981982
2022-09-17 16:21:31+00:00,2022-09-17 16:47:02+00:00,2.52,16.5,236,163,2,25.516666666666666,5.925538863487917
2022-09-20 14:57:56+00:00,2022-09-20 15:21:44+00:00,2.84,16.5,166,236,2,23.8,7.159663865546218
2022-09-28 10:18:54+00:00,2022-09-28 10:43:59+00:00,3.07,16.5,41,161,2,25.08333333333333,7.343521594684386
2022-09-28 16:54:32+00:00,2022-09-28 17:16:51+00:00,3.5,16.5,74,142,1,22.316666666666663,9.410007468259897
2022-09-28 17:51:57+00:00,2022-09-28 18:06:28+00:00,4.9,16.5,244,238,1,14.516666666666667,20.252583237657863
2022-09-01 23:31:49+00:00,2022-09-01 23:43:37+00:00,5.66,16.5,66,233,2,11.8,28.779661016949152
2022-09-02 23:56:22+00:00,2022-09-03 00:14:09+00:00,4.63,16.5,112,229,2,17.783333333333335,15.621368322399247
2022-09-03 20:26:19+00:00,2022-09-03 20:47:06+00:00,4.14,16.5,116,236,2,20.78333333333333,11.95188452285485
2022-09-03 21:54:59+00:00,2022-09-03 22:13:47+00:00,3.7,16.5,41,140,1,18.8,11.808510638297872
2022-09-07 05:26:44+00:00,2022-09-07 05:44:09+00:00,4.7,16.5,166,170,1,17.416666666666668,16.19138755980861
2022-09-08 20:17:14+00:00,2022-09-08 20:31:47+00:00,4.87,16.5,244,238,2,14.55,20.082474226804123
2022-09-10 22:18:38+00:00,2022-09-10 22:34:07+00:00,4.8,16.5,41,50,2,15.483333333333333,18.60064585575888
2022-09-13 22:01:58+00:00,2022-09-13 22:22:13+00:00,4.1,16.5,52,13,1,20.25,12.148148148148149
2022-09-20 23:26:24+00:00,2022-09-20 23:46:02+00:00,4.3,16.5,75,90,1,19.633333333333333,13.140916808149406
2022-09-21 20:14:02+00:00,2022-09-21 20:28:19+00:00,4.6,16.5,244,238,1,14.283333333333331,19.323220536756125
2022-09-22 05:45:32+00:00,2022-09-22 06:04:02+00:00,4.72,16.5,75,68,2,18.5,15.308108108108106
2022-09-22 21:25:57+00:00,2022-09-22 21:44:17+00:00,4.56,16.5,41,163,2,18.33333333333333,14.923636363636364
2022-09-30 00:48:48+00:00,2022-09-30 01:03:13+00:00,4.69,16.5,244,238,2,14.416666666666666,19.519075144508676
2022-09-30 05:40:35+00:00,2022-09-30 06:01:04+00:00,3.95,16.5,7,163,2,20.48333333333333,11.570382424735556
2022-09-19 08:28:19+00:00,2022-09-19 08:43:50+00:00,4.85,16.5,74,7,2,15.516666666666667,18.75402792696025
2022-09-08 21:49:54+00:00,2022-09-08 22:03:13+00:00,5.1,16.5,244,238,1,13.316666666666666,22.97872340425532
2022-09-21 21:55:31+00:00,2022-09-21 22:09:14+00:00,5.0,16.5,244,238,1,13.716666666666669,21.87120291616039
2022-09-25 00:13:44+00:00,2022-09-25 00:26:45+00:00,4.9,16.5,74,170,1,13.016666666666667,22.58642765685019
2022-09-29 20:12:55+00:00,2022-09-29 20:35:34+00:00,3.4,16.5,75,170,1,22.65,9.006622516556291
2022-09-06 06:51:56+00:00,2022-09-06 07:06:11+00:00,5.07,16.5,95,138,2,14.25,21.347368421052632
2022-09-13 06:46:54+00:00,2022-09-13 07:13:44+00:00,1.76,16.5,74,75,2,26.83333333333333,3.935403726708075
2022-09-16 15:46:36+00:00,2022-09-16 16:08:12+00:00,3.6,16.5,244,41,2,21.6,9.999999999999998
2022-09-21 15:41:17+00:00,2022-09-21 16:01:54+00:00,4.07,16.5,82,138,2,20.616666666666667,11.844785772029102
2022-09-22 13:00:16+00:00,2022-09-22 13:25:17+00:00,2.44,16.5,65,190,2,25.016666666666666,5.852098600932711
2022-09-25 17:25:51+00:00,2022-09-25 17:43:21+00:00,4.44,16.5,196,28,2,17.5,15.222857142857142
2022-09-30 13:02:01+00:00,2022-09-30 13:24:33+00:00,3.01,16.5,97,89,2,22.53333333333333,8.014792899408283
2022-09-30 18:44:59+00:00,2022-09-30 19:07:37+00:00,3.35,16.5,97,231,2,22.633333333333333,8.880706921944036
2022-09-03 21:45:11+00:00,2022-09-03 22:07:10+00:00,3.75,16.5,74,239,2,21.98333333333333,10.23502653525398
2022-09-02 22:32:41+00:00,2022-09-02 22:46:10+00:00,4.9,16.5,244,238,1,13.483333333333333,21.80469715698393
2022-09-05 20:30:13+00:00,2022-09-05 20:42:07+00:00,5.31,16.5,41,143,2,11.9,26.77310924369748
2022-09-17 03:02:04+00:00,2022-09-17 03:18:29+00:00,4.73,16.5,74,48,2,16.416666666666668,17.28730964467005
2022-09-23 17:05:09+00:00,2022-09-23 17:25:33+00:00,4.65,16.5,82,138,2,20.4,13.676470588235295
2022-09-25 09:24:35+00:00,2022-09-25 09:43:21+00:00,4.65,16.5,7,142,2,18.766666666666666,14.866785079928954
2022-09-28 19:57:19+00:00,2022-09-28 20:21:19+00:00,2.9,16.5,43,164,1,24.0,7.249999999999999
2022-09-08 16:14:14+00:00,2022-09-08 16:40:05+00:00,2.03,16.5,75,141,2,25.85,4.711798839458413
